Transaction ID,Date,Customer ID,Customer Name,Product ID,Product Name,Category,Quantity,Price,Total Amount,Discount,Final Amount,Payment Method,EMI Option,EMI Duration,EMI Monthly Payment,Branch Name
TID02132,21/09/2024,CUST7580,Krishna,PROD265,Bosch WAB20267IN,washing machine,2,26746,53492,0.16,44933.28,EMI,Yes,18,2496.29,Kodungalloor
TID02133,18/09/2024,CUST2056,Krishna,PROD703,MacBook Air,laptop,1,13484,13484,0.11,12000.76,Credit Card,No,0,0,Kodungalloor
TID02134,10/09/2024,CUST8068,Krishna,PROD775,Sony Bravia,tv,3,48427,145281,0.15,123488.85,Credit Card,No,0,0,Kodungalloor
TID02135,11/09/2024,CUST4961,Anand,PROD670,LG T70SJSF1Z,washing machine,3,10090,30270,0.11,26940.3,Debit Card,No,0,0,Kodungalloor
TID02136,01/08/2024,CUST8138,Krishna,PROD684,Samsung Twin Cooling,fridge,4,12193,48772,0.03,47308.84,Credit Card,No,0,0,Kodungalloor
TID02137,09/08/2024,CUST6822,Devi,PROD499,IFB 30FRC2,oven,4,46123,184492,0.16,154973.28,Debit Card,No,0,0,Kodungalloor
TID02138,16/09/2024,CUST4719,Lekshmi,PROD790,OnePlus 10,phone,3,28270,84810,0.05,80569.5,Debit Card,No,0,0,Kodungalloor
TID02139,22/09/2024,CUST8184,Arjun,PROD683,MacBook Air,laptop,1,25049,25049,0.18,20540.18,Credit Card,No,0,0,Kodungalloor
TID02140,12/09/2024,CUST8840,Arjun,PROD983,IFB 30FRC2,oven,4,22271,89084,0.15,75721.4,EMI,Yes,24,3155.06,Kodungalloor
TID02141,15/09/2024,CUST2073,Sreeja,PROD819,LG T70SJSF1Z,washing machine,1,21179,21179,0.18,17366.78,Cash,No,0,0,Kodungalloor
TID02142,15/09/2024,CUST5802,Suraj,PROD994,Samsung WT75,washing machine,4,41586,166344,0.18,136402.08,Credit Card,No,0,0,Kodungalloor
TID02143,01/08/2024,CUST3550,Sreeja,PROD381,Samsung WT75,washing machine,3,27354,82062,0.05,77958.9,Cash,No,0,0,Kodungalloor
TID02144,06/09/2024,CUST1339,Rajesh,PROD149,Sony Bravia,tv,5,37290,186450,0.12,164076,Cash,No,0,0,Kodungalloor
TID02145,16/09/2024,CUST2818,Akhil,PROD665,OnePlus 10,phone,4,34768,139072,0.19,112648.32,Cash,No,0,0,Kodungalloor
TID02146,22/09/2024,CUST8211,Sreeja,PROD894,Samsung CE117,oven,2,45121,90242,0.13,78510.54,Debit Card,No,0,0,Kodungalloor
TID02147,20/09/2024,CUST1231,Rajesh,PROD557,LG OLED,tv,3,44171,132513,0.1,119261.7,Debit Card,No,0,0,Kodungalloor
TID02148,27/08/2024,CUST8916,Suraj,PROD163,OnePlus 10,phone,1,33075,33075,0.01,32744.25,Cash,No,0,0,Kodungalloor
TID02149,03/08/2024,CUST5124,Suraj,PROD671,OnePlus 10,phone,4,42033,168132,0,168132,Credit Card,No,0,0,Kodungalloor
TID02150,11/09/2024,CUST6225,Sreeja,PROD576,MacBook Air,laptop,2,41856,83712,0.01,82874.88,Credit Card,No,0,0,Kodungalloor
TID02151,04/08/2024,CUST3870,Anand,PROD922,Samsung QLED,tv,3,48155,144465,0.2,115572,Debit Card,No,0,0,Kodungalloor
TID02152,13/08/2024,CUST2801,Lekshmi,PROD443,Orient Electric,fan,1,37335,37335,0.17,30988.05,Credit Card,No,0,0,Kodungalloor
TID02153,06/09/2024,CUST4130,Arjun,PROD466,Dell Inspiron,laptop,5,30694,153470,0.04,147331.2,Credit Card,No,0,0,Kodungalloor
TID02154,13/09/2024,CUST1706,Lekshmi,PROD647,MacBook Air,laptop,3,11915,35745,0.2,28596,Debit Card,No,0,0,Kodungalloor
TID02155,20/08/2024,CUST6003,Arjun,PROD167,Dell Inspiron,laptop,3,23515,70545,0.01,69839.55,Debit Card,No,0,0,Kodungalloor
TID02156,18/08/2024,CUST9630,Devi,PROD475,LG T70SJSF1Z,washing machine,5,31840,159200,0.05,151240,Credit Card,No,0,0,Kodungalloor
TID02157,04/09/2024,CUST8208,Sreeja,PROD485,HP Pavilion,laptop,3,33263,99789,0.19,80829.09,Debit Card,No,0,0,Kodungalloor
TID02158,08/08/2024,CUST9219,Sreeja,PROD787,LG MJ3286BFUM,oven,3,34557,103671,0.16,87083.64,Credit Card,No,0,0,Kodungalloor
TID02159,27/09/2024,CUST1535,Anjali,PROD491,Samsung QLED,tv,5,33941,169705,0.03,164613.85,Cash,No,0,0,Kodungalloor
TID02160,08/08/2024,CUST8810,Rajesh,PROD779,LG T70SJSF1Z,washing machine,3,35627,106881,0.18,87642.42,Credit Card,No,0,0,Kodungalloor
TID02161,17/09/2024,CUST5811,Rajesh,PROD493,Sony Bravia,tv,2,48861,97722,0.01,96744.78,EMI,Yes,6,16124.13,Kodungalloor
TID02162,11/09/2024,CUST4100,Rajesh,PROD196,Samsung QLED,tv,1,31963,31963,0.03,31004.11,Debit Card,No,0,0,Kodungalloor
TID02163,09/08/2024,CUST7150,Akhil,PROD842,MacBook Air,laptop,5,29317,146585,0.09,133392.35,Credit Card,No,0,0,Kodungalloor
TID02164,14/08/2024,CUST6254,Anjali,PROD867,OnePlus 10,phone,3,7106,21318,0.06,20038.92,EMI,Yes,24,834.95,Kodungalloor
TID02165,07/08/2024,CUST3275,Lekshmi,PROD236,Orient Electric,fan,5,19306,96530,0.18,79154.6,Cash,No,0,0,Kodungalloor
TID02166,19/08/2024,CUST5374,Sreeja,PROD215,Samsung QLED,tv,4,16123,64492,0.05,61267.4,Debit Card,No,0,0,Kodungalloor
TID02167,13/09/2024,CUST9033,Sreeja,PROD322,Samsung Galaxy S22,phone,4,15899,63596,0.1,57236.4,EMI,Yes,24,2384.85,Kodungalloor
TID02168,22/08/2024,CUST8768,Devi,PROD347,HP Pavilion,laptop,4,15450,61800,0.16,51912,EMI,Yes,6,8652,Kodungalloor
TID02169,12/09/2024,CUST3903,Devi,PROD812,Dell Inspiron,laptop,3,9780,29340,0.09,26699.4,Debit Card,No,0,0,Kodungalloor
TID02170,28/08/2024,CUST7282,Anand,PROD429,Havells Turbo,fan,1,33192,33192,0.05,31532.4,Debit Card,No,0,0,Kodungalloor
TID02171,04/08/2024,CUST6221,Suraj,PROD296,LG T70SJSF1Z,washing machine,3,15105,45315,0.03,43955.55,Debit Card,No,0,0,Kodungalloor
TID02172,05/08/2024,CUST4079,Suraj,PROD464,Samsung Galaxy S22,phone,3,5463,16389,0.05,15569.55,Cash,No,0,0,Kodungalloor
TID02173,08/09/2024,CUST5282,Lekshmi,PROD177,OnePlus 10,phone,4,26859,107436,0.01,106361.64,Debit Card,No,0,0,Kodungalloor
TID02174,18/09/2024,CUST7474,Arjun,PROD471,iPhone 14,phone,5,7787,38935,0.11,34652.15,Cash,No,0,0,Kodungalloor
TID02175,26/09/2024,CUST4353,Sreeja,PROD184,IFB 30FRC2,oven,3,10497,31491,0.08,28971.72,Credit Card,No,0,0,Kodungalloor
TID02176,25/08/2024,CUST1814,Krishna,PROD559,Samsung CE117,oven,5,24975,124875,0.16,104895,Debit Card,No,0,0,Kodungalloor
TID02177,19/08/2024,CUST3818,Anand,PROD469,Samsung CE117,oven,3,31440,94320,0.03,91490.4,EMI,Yes,18,5082.8,Kodungalloor
TID02178,10/08/2024,CUST1262,Krishna,PROD993,iPhone 14,phone,1,43985,43985,0.01,43545.15,Cash,No,0,0,Kodungalloor
TID02179,29/08/2024,CUST3643,Devi,PROD437,HP Pavilion,laptop,4,17813,71252,0.05,67689.4,Credit Card,No,0,0,Kodungalloor
TID02180,31/08/2024,CUST7467,Anand,PROD211,iPhone 14,phone,1,49930,49930,0.05,47433.5,Debit Card,No,0,0,Kodungalloor
TID02181,18/09/2024,CUST3762,Arjun,PROD401,Bajaj Esteem,fan,3,35257,105771,0.04,101540.16,Debit Card,No,0,0,Kodungalloor
TID02182,01/08/2024,CUST8147,Sreeja,PROD587,LG InstaView,fridge,1,43997,43997,0.18,36077.54,Cash,No,0,0,Kodungalloor
TID02183,23/08/2024,CUST4478,Sreeja,PROD455,Bosch WAB20267IN,washing machine,1,14119,14119,0.05,13413.05,Credit Card,No,0,0,Kodungalloor
TID02184,06/08/2024,CUST6923,Devi,PROD543,Havells Turbo,fan,3,32839,98517,0.07,91620.81,Credit Card,No,0,0,Kodungalloor
TID02185,13/08/2024,CUST5034,Akhil,PROD436,Havells Turbo,fan,2,28894,57788,0.1,52009.2,EMI,Yes,24,2167.05,Kodungalloor
TID02186,11/08/2024,CUST2548,Anand,PROD734,MacBook Air,laptop,5,18441,92205,0.04,88516.8,Cash,No,0,0,Kodungalloor
TID02187,16/08/2024,CUST4211,Anand,PROD535,Dell Inspiron,laptop,1,36263,36263,0.14,31186.18,EMI,Yes,24,1299.42,Kodungalloor
TID02188,26/09/2024,CUST2786,Anjali,PROD162,Havells Turbo,fan,5,4355,21775,0.05,20686.25,Debit Card,No,0,0,Kodungalloor
TID02189,25/09/2024,CUST1092,Devi,PROD313,LG MJ3286BFUM,oven,1,23837,23837,0.03,23121.89,Cash,No,0,0,Kodungalloor
TID02190,17/09/2024,CUST2236,Suraj,PROD856,HP Pavilion,laptop,3,45099,135297,0.06,127179.18,EMI,Yes,12,10598.26,Kodungalloor
TID02191,27/08/2024,CUST5131,Akhil,PROD784,Havells Turbo,fan,5,19664,98320,0.12,86521.6,EMI,Yes,12,7210.13,Kodungalloor
TID02192,09/09/2024,CUST2829,Sreeja,PROD302,Samsung CE117,oven,1,7244,7244,0.15,6157.4,Credit Card,No,0,0,Kodungalloor
TID02193,29/09/2024,CUST6480,Devi,PROD106,Samsung CE117,oven,4,41088,164352,0.19,133125.12,EMI,Yes,6,22187.52,Kodungalloor
TID02194,25/09/2024,CUST2334,Devi,PROD817,Bosch WAB20267IN,washing machine,4,5478,21912,0.17,18186.96,EMI,Yes,24,757.79,Kodungalloor
TID02195,07/08/2024,CUST7525,Arjun,PROD183,Samsung WT75,washing machine,3,8254,24762,0.09,22533.42,Cash,No,0,0,Kodungalloor
TID02196,06/09/2024,CUST9247,Anand,PROD452,MacBook Air,laptop,2,33354,66708,0.1,60037.2,Cash,No,0,0,Kodungalloor
TID02197,04/09/2024,CUST6914,Sreeja,PROD477,IFB 30FRC2,oven,3,24802,74406,0.09,67709.46,Credit Card,No,0,0,Kodungalloor
TID02198,06/08/2024,CUST9074,Arjun,PROD359,Bosch WAB20267IN,washing machine,4,12598,50392,0.18,41321.44,EMI,Yes,12,3443.45,Kodungalloor
TID02199,25/09/2024,CUST4534,Arjun,PROD474,Whirlpool Neo Fresh,fridge,3,17828,53484,0.18,43856.88,Credit Card,No,0,0,Kodungalloor
TID02200,21/09/2024,CUST7363,Anand,PROD586,Havells Turbo,fan,5,31905,159525,0.1,143572.5,Debit Card,No,0,0,Kodungalloor
TID02201,23/09/2024,CUST9731,Lekshmi,PROD514,Samsung CE117,oven,1,27869,27869,0.09,25360.79,EMI,Yes,12,2113.4,Kodungalloor
TID02202,14/08/2024,CUST4702,Anjali,PROD100,Samsung Galaxy S22,phone,2,29337,58674,0.17,48699.42,EMI,Yes,6,8116.57,Kodungalloor
TID02203,21/09/2024,CUST6384,Lekshmi,PROD125,Havells Turbo,fan,5,40873,204365,0.13,177797.55,EMI,Yes,12,14816.46,Kodungalloor
TID02204,22/09/2024,CUST9674,Rajesh,PROD310,MacBook Air,laptop,5,19232,96160,0.05,91352,Debit Card,No,0,0,Kodungalloor
TID02205,13/09/2024,CUST5451,Anjali,PROD319,OnePlus 10,phone,1,23140,23140,0.07,21520.2,Credit Card,No,0,0,Kodungalloor
TID02206,02/08/2024,CUST1740,Lekshmi,PROD233,MacBook Air,laptop,2,21213,42426,0.17,35213.58,Credit Card,No,0,0,Kodungalloor
TID02207,20/08/2024,CUST6602,Akhil,PROD786,HP Pavilion,laptop,1,21507,21507,0.12,18926.16,Cash,No,0,0,Kodungalloor
TID02208,19/09/2024,CUST8849,Lekshmi,PROD712,MacBook Air,laptop,1,19231,19231,0.08,17692.52,Credit Card,No,0,0,Kodungalloor
TID02209,09/09/2024,CUST6323,Rajesh,PROD853,Bosch WAB20267IN,washing machine,5,18356,91780,0.06,86273.2,EMI,Yes,6,14378.87,Kodungalloor
TID02210,06/09/2024,CUST1796,Anjali,PROD972,LG InstaView,fridge,4,15948,63792,0.06,59964.48,EMI,Yes,18,3331.36,Kodungalloor
TID02211,11/09/2024,CUST7159,Rajesh,PROD106,LG T70SJSF1Z,washing machine,5,18134,90670,0.08,83416.4,Credit Card,No,0,0,Kodungalloor
TID02212,03/09/2024,CUST8193,Lekshmi,PROD761,Samsung Twin Cooling,fridge,4,37479,149916,0.19,121431.96,EMI,Yes,24,5059.66,Kodungalloor
TID02213,12/09/2024,CUST3061,Anjali,PROD357,Bosch WAB20267IN,washing machine,4,9869,39476,0.13,34344.12,Debit Card,No,0,0,Kodungalloor
TID02214,16/08/2024,CUST6065,Sreeja,PROD751,MacBook Air,laptop,3,18555,55665,0.06,52325.1,Credit Card,No,0,0,Kodungalloor
TID02215,02/09/2024,CUST3564,Anjali,PROD332,Samsung CE117,oven,4,25048,100192,0.06,94180.48,Cash,No,0,0,Kodungalloor
TID02216,19/09/2024,CUST2876,Krishna,PROD779,Sony Bravia,tv,4,46314,185256,0.03,179698.32,Cash,No,0,0,Kodungalloor
TID02217,08/09/2024,CUST3652,Akhil,PROD726,HP Pavilion,laptop,3,9734,29202,0.01,28909.98,Debit Card,No,0,0,Kodungalloor
TID02218,15/09/2024,CUST6480,Akhil,PROD267,LG OLED,tv,5,10983,54915,0.18,45030.3,EMI,Yes,24,1876.26,Kodungalloor
TID02219,27/09/2024,CUST6295,Devi,PROD419,Dell Inspiron,laptop,2,22948,45896,0.02,44978.08,Debit Card,No,0,0,Kodungalloor
TID02220,25/09/2024,CUST6433,Sreeja,PROD250,Dell Inspiron,laptop,5,28597,142985,0.13,124396.95,Credit Card,No,0,0,Kodungalloor
TID02221,23/08/2024,CUST3127,Anand,PROD501,Sony Bravia,tv,3,2546,7638,0.1,6874.2,EMI,Yes,18,381.9,Kodungalloor
TID02222,17/09/2024,CUST4989,Anjali,PROD405,Samsung Twin Cooling,fridge,3,6227,18681,0.08,17186.52,Cash,No,0,0,Kodungalloor
TID02223,01/08/2024,CUST5404,Anjali,PROD829,OnePlus 10,phone,4,20524,82096,0.13,71423.52,Cash,No,0,0,Kodungalloor
TID02224,19/09/2024,CUST6878,Anjali,PROD605,Samsung Twin Cooling,fridge,1,12802,12802,0.06,12033.88,Debit Card,No,0,0,Kodungalloor
TID02225,27/09/2024,CUST9166,Arjun,PROD265,Samsung Twin Cooling,fridge,5,43660,218300,0.19,176823,EMI,Yes,12,14735.25,Kodungalloor
TID02226,15/09/2024,CUST9935,Anjali,PROD650,Samsung WT75,washing machine,3,9774,29322,0.17,24337.26,Credit Card,No,0,0,Kodungalloor
TID02227,11/09/2024,CUST1371,Rajesh,PROD434,Bajaj Esteem,fan,4,19248,76992,0.12,67752.96,Credit Card,No,0,0,Kodungalloor
TID02228,04/08/2024,CUST6867,Rajesh,PROD718,MacBook Air,laptop,3,12254,36762,0.03,35659.14,EMI,Yes,24,1485.8,Kodungalloor
TID02229,07/08/2024,CUST3834,Rajesh,PROD257,LG OLED,tv,4,21216,84864,0.15,72134.4,Debit Card,No,0,0,Kodungalloor
TID02230,26/09/2024,CUST6132,Krishna,PROD496,Samsung CE117,oven,5,26721,133605,0.01,132268.95,EMI,Yes,6,22044.83,Kodungalloor
TID02231,11/09/2024,CUST6549,Anjali,PROD685,LG T70SJSF1Z,washing machine,3,21164,63492,0.03,61587.24,EMI,Yes,6,10264.54,Kodungalloor
TID02232,19/08/2024,CUST2096,Anand,PROD521,LG T70SJSF1Z,washing machine,2,5821,11642,0.08,10710.64,Credit Card,No,0,0,Kodungalloor
TID02233,11/08/2024,CUST7425,Arjun,PROD774,HP Pavilion,laptop,4,37492,149968,0.05,142469.6,Debit Card,No,0,0,Kodungalloor
TID02234,13/09/2024,CUST1055,Akhil,PROD255,Dell Inspiron,laptop,1,48315,48315,0.03,46865.55,EMI,Yes,12,3905.46,Kodungalloor
TID02235,29/09/2024,CUST5933,Anjali,PROD382,Havells Turbo,fan,5,19215,96075,0.15,81663.75,Cash,No,0,0,Kodungalloor
TID02236,07/08/2024,CUST5816,Anand,PROD191,Whirlpool Neo Fresh,fridge,5,8643,43215,0.07,40189.95,Credit Card,No,0,0,Kodungalloor
TID02237,17/09/2024,CUST2522,Krishna,PROD574,Samsung Galaxy S22,phone,5,3745,18725,0.12,16478,Debit Card,No,0,0,Kodungalloor
TID02238,05/09/2024,CUST2018,Anjali,PROD550,Sony Bravia,tv,4,47800,191200,0.17,158696,Credit Card,No,0,0,Kodungalloor
TID02239,30/08/2024,CUST5068,Krishna,PROD529,Havells Turbo,fan,3,12505,37515,0.09,34138.65,EMI,Yes,12,2844.89,Kodungalloor
TID02240,07/08/2024,CUST2223,Devi,PROD593,LG InstaView,fridge,1,22777,22777,0.11,20271.53,Debit Card,No,0,0,Kodungalloor
TID02241,04/08/2024,CUST6964,Sreeja,PROD534,Samsung WT75,washing machine,4,24420,97680,0.08,89865.6,Debit Card,No,0,0,Kodungalloor
TID02242,03/08/2024,CUST2764,Anand,PROD284,OnePlus 10,phone,2,34544,69088,0.02,67706.24,Cash,No,0,0,Kodungalloor
TID02243,28/08/2024,CUST4250,Suraj,PROD846,Bajaj Esteem,fan,2,48199,96398,0.04,92542.08,Cash,No,0,0,Kodungalloor
TID02244,06/09/2024,CUST8403,Krishna,PROD482,Whirlpool Neo Fresh,fridge,2,41938,83876,0.16,70455.84,EMI,Yes,12,5871.32,Kodungalloor
TID02245,10/09/2024,CUST4723,Sreeja,PROD183,MacBook Air,laptop,5,36331,181655,0.19,147140.55,EMI,Yes,24,6130.86,Kodungalloor
TID02246,10/08/2024,CUST1417,Anand,PROD677,Orient Electric,fan,2,49284,98568,0.1,88711.2,EMI,Yes,18,4928.4,Kodungalloor
TID02247,28/08/2024,CUST3482,Krishna,PROD582,Whirlpool Neo Fresh,fridge,2,46826,93652,0.07,87096.36,Debit Card,No,0,0,Kodungalloor
TID02248,29/09/2024,CUST5527,Rajesh,PROD658,Whirlpool Neo Fresh,fridge,5,21099,105495,0.06,99165.3,Cash,No,0,0,Kodungalloor
TID02249,27/08/2024,CUST5816,Anjali,PROD904,Samsung CE117,oven,1,43966,43966,0.09,40009.06,Credit Card,No,0,0,Kodungalloor
TID02250,06/08/2024,CUST3912,Lekshmi,PROD930,Havells Turbo,fan,2,47656,95312,0.02,93405.76,Credit Card,No,0,0,Kodungalloor
TID02251,11/09/2024,CUST6270,Krishna,PROD580,IFB 30FRC2,oven,1,3069,3069,0.01,3038.31,Cash,No,0,0,Kodungalloor
TID02252,01/08/2024,CUST3396,Rajesh,PROD326,Bosch WAB20267IN,washing machine,3,24988,74964,0.12,65968.32,Debit Card,No,0,0,Kodungalloor
TID02253,24/08/2024,CUST1261,Sreeja,PROD745,Whirlpool Neo Fresh,fridge,4,2696,10784,0.19,8735.04,Credit Card,No,0,0,Kodungalloor
TID02254,07/09/2024,CUST1826,Anand,PROD139,Samsung QLED,tv,2,7327,14654,0.08,13481.68,EMI,Yes,6,2246.95,Kodungalloor
TID02255,24/08/2024,CUST8311,Anand,PROD706,LG InstaView,fridge,5,41056,205280,0.2,164224,EMI,Yes,6,27370.67,Kodungalloor
TID02256,19/08/2024,CUST5284,Anjali,PROD968,HP Pavilion,laptop,5,27789,138945,0.11,123661.05,Credit Card,No,0,0,Kodungalloor
TID02257,15/08/2024,CUST5490,Anand,PROD308,Dell Inspiron,laptop,3,7433,22299,0.19,18062.19,Credit Card,No,0,0,Kodungalloor
TID02258,30/08/2024,CUST2382,Anand,PROD393,Havells Turbo,fan,3,36083,108249,0.15,92011.65,EMI,Yes,12,7667.64,Kodungalloor
TID02259,19/08/2024,CUST7221,Devi,PROD569,Dell Inspiron,laptop,3,39508,118524,0.06,111412.56,Cash,No,0,0,Kodungalloor
TID02260,22/09/2024,CUST2936,Sreeja,PROD311,Samsung CE117,oven,1,37048,37048,0.1,33343.2,EMI,Yes,6,5557.2,Kodungalloor
TID02261,05/09/2024,CUST3621,Devi,PROD795,Dell Inspiron,laptop,5,12378,61890,0.01,61271.1,EMI,Yes,18,3403.95,Kodungalloor
TID02262,12/09/2024,CUST3277,Sreeja,PROD445,Whirlpool Neo Fresh,fridge,5,40853,204265,0.08,187923.8,Cash,No,0,0,Kodungalloor
TID02263,29/09/2024,CUST9251,Suraj,PROD431,Sony Bravia,tv,2,33360,66720,0.17,55377.6,Cash,No,0,0,Kodungalloor
TID02264,30/08/2024,CUST9331,Lekshmi,PROD102,Whirlpool Neo Fresh,fridge,2,28700,57400,0.15,48790,EMI,Yes,6,8131.67,Kodungalloor
TID02265,12/09/2024,CUST6060,Krishna,PROD260,Whirlpool Neo Fresh,fridge,4,33406,133624,0.01,132287.76,Credit Card,No,0,0,Kodungalloor
TID02266,18/08/2024,CUST5144,Sreeja,PROD468,OnePlus 10,phone,4,19479,77916,0.03,75578.52,Debit Card,No,0,0,Kodungalloor
TID02267,14/08/2024,CUST6797,Anjali,PROD769,LG MJ3286BFUM,oven,2,14705,29410,0.16,24704.4,EMI,Yes,12,2058.7,Kodungalloor
TID02268,19/08/2024,CUST7392,Sreeja,PROD996,LG OLED,tv,2,7931,15862,0.14,13641.32,Debit Card,No,0,0,Kodungalloor
TID02269,07/08/2024,CUST5832,Devi,PROD768,Samsung QLED,tv,1,22349,22349,0.12,19667.12,Credit Card,No,0,0,Kodungalloor
TID02270,09/09/2024,CUST8129,Anjali,PROD844,LG MJ3286BFUM,oven,1,9835,9835,0.12,8654.8,Cash,No,0,0,Kodungalloor
TID02271,03/09/2024,CUST4565,Devi,PROD328,Bosch WAB20267IN,washing machine,3,4617,13851,0.08,12742.92,Credit Card,No,0,0,Kodungalloor
TID02272,28/08/2024,CUST9097,Akhil,PROD891,LG OLED,tv,1,11648,11648,0.18,9551.36,Cash,No,0,0,Kodungalloor
TID02273,09/08/2024,CUST7018,Suraj,PROD503,IFB 30FRC2,oven,2,24293,48586,0.14,41783.96,EMI,Yes,24,1741,Kodungalloor
TID02274,29/09/2024,CUST7781,Anjali,PROD813,Havells Turbo,fan,4,3765,15060,0.12,13252.8,EMI,Yes,6,2208.8,Kodungalloor
TID02275,12/09/2024,CUST7442,Anand,PROD964,Bosch WAB20267IN,washing machine,4,37984,151936,0.02,148897.28,Debit Card,No,0,0,Kodungalloor
TID02276,09/08/2024,CUST4239,Anjali,PROD114,LG MJ3286BFUM,oven,4,49098,196392,0.12,172824.96,Credit Card,No,0,0,Kodungalloor
TID02277,05/08/2024,CUST8821,Akhil,PROD954,Samsung Galaxy S22,phone,1,2974,2974,0.16,2498.16,Debit Card,No,0,0,Kodungalloor
TID02278,25/09/2024,CUST2691,Krishna,PROD379,Sony Bravia,tv,2,36450,72900,0.07,67797,Cash,No,0,0,Kodungalloor
TID02279,21/09/2024,CUST3265,Lekshmi,PROD134,Samsung Twin Cooling,fridge,1,6987,6987,0.13,6078.69,EMI,Yes,12,506.56,Kodungalloor
TID02280,29/09/2024,CUST5331,Devi,PROD547,LG InstaView,fridge,4,30247,120988,0.02,118568.24,Cash,No,0,0,Kodungalloor
TID02281,21/08/2024,CUST7822,Akhil,PROD303,Whirlpool Neo Fresh,fridge,5,26735,133675,0.06,125654.5,Cash,No,0,0,Kodungalloor
TID02282,16/09/2024,CUST4652,Anjali,PROD826,OnePlus 10,phone,1,24619,24619,0.16,20679.96,Debit Card,No,0,0,Kodungalloor
TID02283,08/08/2024,CUST1143,Lekshmi,PROD456,Samsung Galaxy S22,phone,5,15921,79605,0.03,77216.85,EMI,Yes,24,3217.37,Kodungalloor
TID02284,24/09/2024,CUST4057,Anjali,PROD127,Samsung CE117,oven,1,38078,38078,0.18,31223.96,Credit Card,No,0,0,Kodungalloor
TID02285,29/09/2024,CUST7929,Krishna,PROD366,Sony Bravia,tv,3,25689,77067,0.17,63965.61,Debit Card,No,0,0,Kodungalloor
TID02286,27/08/2024,CUST6244,Sreeja,PROD753,Samsung Twin Cooling,fridge,1,16761,16761,0.16,14079.24,Credit Card,No,0,0,Kodungalloor
TID02287,26/08/2024,CUST9908,Arjun,PROD225,HP Pavilion,laptop,5,8475,42375,0.19,34323.75,EMI,Yes,6,5720.62,Kodungalloor
TID02288,09/09/2024,CUST5013,Anjali,PROD839,Samsung Twin Cooling,fridge,3,41036,123108,0.18,100948.56,EMI,Yes,6,16824.76,Kodungalloor
TID02289,10/08/2024,CUST3785,Rajesh,PROD789,LG InstaView,fridge,3,29790,89370,0.1,80433,EMI,Yes,6,13405.5,Kodungalloor
TID02290,13/09/2024,CUST9534,Sreeja,PROD786,OnePlus 10,phone,2,21411,42822,0.07,39824.46,Cash,No,0,0,Kodungalloor
TID02291,08/08/2024,CUST4880,Rajesh,PROD238,OnePlus 10,phone,5,6415,32075,0.17,26622.25,EMI,Yes,24,1109.26,Kodungalloor
TID02292,08/08/2024,CUST4143,Krishna,PROD935,LG T70SJSF1Z,washing machine,1,19535,19535,0.08,17972.2,Cash,No,0,0,Kodungalloor
TID02293,08/09/2024,CUST2025,Rajesh,PROD839,HP Pavilion,laptop,5,36108,180540,0.05,171513,EMI,Yes,24,7146.38,Kodungalloor
TID02294,27/08/2024,CUST4064,Akhil,PROD772,LG T70SJSF1Z,washing machine,1,4017,4017,0.1,3615.3,Credit Card,No,0,0,Kodungalloor
TID02295,19/08/2024,CUST5388,Krishna,PROD626,OnePlus 10,phone,1,1765,1765,0.01,1747.35,Debit Card,No,0,0,Kodungalloor
TID02296,26/09/2024,CUST3663,Anjali,PROD107,IFB 30FRC2,oven,1,34438,34438,0.12,30305.44,EMI,Yes,24,1262.73,Kodungalloor
TID02297,20/09/2024,CUST8033,Suraj,PROD567,Havells Turbo,fan,3,27682,83046,0.03,80554.62,Cash,No,0,0,Kodungalloor
TID02298,13/09/2024,CUST4209,Suraj,PROD799,Bosch WAB20267IN,washing machine,2,30909,61818,0.08,56872.56,Credit Card,No,0,0,Kodungalloor
TID02299,19/08/2024,CUST2135,Rajesh,PROD458,Samsung QLED,tv,3,5209,15627,0.15,13282.95,EMI,Yes,24,553.46,Kodungalloor
TID02300,20/09/2024,CUST5574,Anand,PROD991,LG T70SJSF1Z,washing machine,1,12924,12924,0.12,11373.12,Credit Card,No,0,0,Kodungalloor
TID02301,20/08/2024,CUST6633,Akhil,PROD864,LG T70SJSF1Z,washing machine,3,42603,127809,0.11,113750.01,Debit Card,No,0,0,Kodungalloor
TID02302,03/08/2024,CUST6999,Anand,PROD416,Sony Bravia,tv,3,44315,132945,0.1,119650.5,Cash,No,0,0,Kodungalloor
TID02303,15/08/2024,CUST9164,Suraj,PROD775,Samsung Galaxy S22,phone,2,26229,52458,0.1,47212.2,Credit Card,No,0,0,Kodungalloor
TID02304,21/08/2024,CUST6891,Anand,PROD284,MacBook Air,laptop,2,18461,36922,0.09,33599.02,EMI,Yes,18,1866.61,Kodungalloor
TID02305,23/08/2024,CUST7476,Suraj,PROD343,LG InstaView,fridge,3,19082,57246,0.07,53238.78,Cash,No,0,0,Kodungalloor
TID02306,24/09/2024,CUST1267,Anjali,PROD675,Samsung Twin Cooling,fridge,5,7064,35320,0.03,34260.4,EMI,Yes,24,1427.52,Kodungalloor
TID02307,03/08/2024,CUST9027,Sreeja,PROD614,MacBook Air,laptop,1,10667,10667,0.19,8640.27,Cash,No,0,0,Kodungalloor
TID02308,07/09/2024,CUST7881,Arjun,PROD609,Samsung Twin Cooling,fridge,3,29781,89343,0.19,72367.83,Credit Card,No,0,0,Kodungalloor
